Date,HD,DIS,MSFT,BA,MMM,PFE,NKE,JNJ,MCD,INTC,XOM,GS,JPM,AXP,V,IBM,UNH,PG,GE,KO,CSCO,CVX,CAT,MRK,WMT,VZ,RTX,TRV,AAPL,ADBE,EBAY,QCOM,HPQ,JNPR,AMD
2013-08-15,75.13999938964844,62.380001068115234,31.790000915527344,102.7300033569336,115.8499984741211,27.324478149414062,31.7450008392334,89.55000305175781,95.38999938964844,22.030000686645508,88.16000366210938,160.75,53.290000915527344,74.87999725341797,43.48249816894531,177.6195068359375,71.4000015258789,80.4800033569336,184.61538696289062,39.09000015258789,24.479999542236328,120.25,85.86000061035156,45.77289962768555,74.41000366210938,48.540000915527344,64.81434631347656,81.06999969482422,17.782499313354492,45.869998931884766,22.38215446472168,66.94999694824219,11.784741401672363,20.299999237060547,3.690000057220459
2013-08-16,75.37999725341797,62.16999816894531,31.799999237060547,103.47000122070312,115.9000015258789,26.9165096282959,31.825000762939453,89.37000274658203,95.02999877929688,21.90999984741211,87.91000366210938,160.66000366210938,53.290000915527344,75.16999816894531,43.282501220703125,177.18930053710938,71.43000030517578,79.9000015258789,184.23077392578125,39.04999923706055,24.270000457763672,119.87999725341797,85.16000366210938,45.51526641845703,74.11000061035156,47.709999084472656,64.87098693847656,81.0999984741211,17.940357208251953,45.400001525878906,22.27272605895996,66.9000015258789,11.998183250427246,20.440000534057617,3.6600000858306885
2013-08-19,75.20999908447266,61.83000183105469,31.389999389648438,104.72000122070312,115.61000061035156,27.00189781188965,32.35499954223633,90.44999694824219,95.4800033569336,22.280000686645508,86.91999816894531,158.6300048828125,51.83000183105469,74.33999633789062,43.744998931884766,176.12811279296875,71.70999908447266,79.58999633789062,183.46153259277344,38.779998779296875,24.270000457763672,118.66000366210938,84.19999694824219,45.40076446533203,73.58000183105469,47.5,64.5877914428711,80.2300033569336,18.13357162475586,44.88999938964844,21.91498374938965,66.33000183105469,11.752951622009277,20.059999465942383,3.5999999046325684
2013-08-20,74.29000091552734,61.880001068115234,31.6200008392334,104.62999725341797,115.41999816894531,27.06831169128418,32.314998626708984,89.7300033569336,95.5,22.520000457763672,86.83000183105469,159.55999755859375,52.119998931884766,74.2699966430664,43.30500030517578,176.44358825683594,72.45999908447266,79.52999877929688,182.46153259277344,38.650001525878906,24.31999969482422,118.29000091552734,83.86000061035156,45.38167953491211,73.2300033569336,47.90999984741211,64.44304656982422,80.2699966430664,17.895357131958008,45.06999969482422,21.88131332397461,66.70999908447266,11.734786987304688,20.309999465942383,3.630000114440918
2013-08-21,73.7300033569336,61.13999938964844,31.610000610351562,103.91000366210938,113.41999816894531,26.793169021606445,32.064998626708984,88.80000305175781,95.11000061035156,22.170000076293945,86.41999816894531,157.11000061035156,51.630001068115234,73.44000244140625,44.59749984741211,176.73040771484375,71.8499984741211,79.37999725341797,181.61538696289062,38.279998779296875,24.06999969482422,117.69999694824219,82.94000244140625,45.286258697509766,73.55000305175781,47.27000045776367,64.00251770019531,79.41999816894531,17.941429138183594,45.13999938964844,21.447811126708984,66.56999969482422,11.525885581970215,19.899999618530273,3.609999895095825
2013-08-22,74.0,61.63999938964844,32.38999938964844,105.13999938964844,114.66999816894531,26.717267990112305,32.43000030517578,88.26000213623047,95.45999908447266,22.260000228881836,86.9800033569336,159.41000366210938,52.209999084472656,73.86000061035156,44.72999954223633,177.04588317871094,71.97000122070312,79.7699966430664,182.92308044433594,38.310001373291016,24.010000228881836,118.29000091552734,84.16999816894531,45.6202278137207,73.45999908447266,47.02000045776367,64.79547119140625,80.55000305175781,17.96285629272461,45.68000030517578,21.498315811157227,67.12999725341797,10.090826988220215,19.90999984741211,3.630000114440918
2013-08-23,73.88999938964844,61.72999954223633,34.75,105.4800033569336,114.4000015258789,26.888046264648438,32.10499954223633,88.41000366210938,95.12999725341797,22.440000534057617,87.5199966430664,158.64999389648438,52.31999969482422,73.6500015258789,44.775001525878906,177.26577758789062,72.54000091552734,80.01000213623047,182.92308044433594,38.52000045776367,23.860000610351562,119.52999877929688,83.88999938964844,45.54389190673828,73.44000244140625,47.61000061035156,64.69477844238281,80.19000244140625,17.893571853637695,45.77000045776367,21.73821449279785,67.1500015258789,10.17257022857666,19.739999771118164,3.6500000953674316
2013-08-26,75.43000030517578,61.349998474121094,34.150001525878906,105.52999877929688,114.33000183105469,26.584440231323242,31.959999084472656,87.52999877929688,95.30999755859375,22.270000457763672,87.08999633789062,157.89999389648438,51.79999923706055,73.61000061035156,43.75,176.6156768798828,72.37999725341797,78.54000091552734,181.61538696289062,38.119998931884766,23.829999923706055,118.83999633789062,83.55999755859375,45.43893051147461,73.02999877929688,46.939998626708984,64.38011169433594,80.12000274658203,17.963214874267578,46.060001373291016,21.86868667602539,66.94999694824219,10.113533020019531,19.520000457763672,3.5799999237060547
2013-08-27,74.12000274658203,60.689998626708984,33.2599983215332,103.20999908447266,112.7300033569336,26.565465927124023,31.405000686645508,86.16999816894531,94.83999633789062,22.190000534057617,86.81999969482422,153.22999572753906,50.599998474121094,71.91000366210938,43.54249954223633,174.70362854003906,71.5199966430664,77.97000122070312,178.3076934814453,38.150001525878906,23.479999542236328,118.80999755859375,82.69999694824219,44.95228958129883,72.86000061035156,46.95000076293945,62.894901275634766,79.73999786376953,17.449642181396484,45.5,21.300504684448242,66.0199966430664,9.98637580871582,18.950000762939453,3.390000104904175
2013-08-28,75.02999877929688,60.810001373291016,33.02000045776367,103.2699966430664,113.0,26.764705657958984,31.684999465942383,86.52999877929688,96.08000183105469,22.290000915527344,88.83999633789062,152.97000122070312,50.58000183105469,72.01000213623047,43.8025016784668,174.14913940429688,71.54000091552734,76.8499984741211,178.46153259277344,38.349998474121094,23.450000762939453,121.80999755859375,82.44999694824219,44.933204650878906,72.37999725341797,46.560001373291016,62.920074462890625,79.88999938964844,17.532142639160156,45.529998779296875,21.224746704101562,66.55999755859375,10.267937660217285,19.010000228881836,3.4200000762939453
2013-08-29,75.05000305175781,61.08000183105469,33.54999923706055,104.93000030517578,113.31999969482422,26.660341262817383,31.739999771118164,86.56999969482422,94.86000061035156,22.059999465942383,87.2699966430664,153.6300048828125,50.70000076293945,72.22000122070312,43.842498779296875,174.6080322265625,72.44000244140625,77.30999755859375,177.76922607421875,38.099998474121094,23.450000762939453,120.37000274658203,82.52999877929688,44.9427490234375,72.43000030517578,47.81999969482422,63.22215270996094,80.25,17.560714721679688,45.93000030517578,21.460437774658203,66.70999908447266,10.227066040039062,18.8700008392334,3.380000114440918
2013-08-30,74.48999786376953,60.83000183105469,33.400001525878906,103.91999816894531,113.58000183105469,26.764705657958984,31.40999984741211,86.41000366210938,94.36000061035156,21.979999542236328,87.16000366210938,152.1300048828125,50.529998779296875,71.91000366210938,43.60499954223633,174.25430297851562,71.73999786376953,77.88999938964844,178.0,38.18000030517578,23.309999465942383,120.43000030517578,82.54000091552734,45.124046325683594,72.9800033569336,47.380001068115234,62.9955940246582,79.9000015258789,17.400714874267578,45.75,21.039562225341797,66.27999877929688,10.1453218460083,18.899999618530273,3.2699999809265137
2013-09-03,73.9000015258789,60.93000030517578,31.8799991607666,105.01000213623047,113.22000122070312,26.574953079223633,32.14500045776367,86.41999816894531,94.5199966430664,22.06999969482422,87.1500015258789,154.75999450683594,51.130001068115234,72.43000030517578,44.255001068115234,175.86997985839844,72.55999755859375,77.75,177.38461303710938,37.900001525878906,23.479999542236328,120.55000305175781,82.51000213623047,45.04771041870117,72.68000030517578,46.0099983215332,64.60667419433594,80.56999969482422,17.44928550720215,45.880001068115234,21.178451538085938,66.75,10.15894603729248,19.450000762939453,3.2699999809265137
2013-09-04,74.13999938964844,61.11000061035156,31.200000762939453,106.37000274658203,114.55000305175781,26.9165096282959,32.564998626708984,86.9000015258789,95.16000366210938,22.639999389648438,87.76000213623047,155.74000549316406,51.869998931884766,73.13999938964844,44.04750061035156,175.07647705078125,73.3499984741211,77.48999786376953,178.23077392578125,38.540000915527344,23.770000457763672,120.86000061035156,83.54000091552734,45.49618148803711,72.91000366210938,46.779998779296875,65.04719543457031,81.06999969482422,17.81035614013672,46.93000030517578,21.65403938293457,67.27999877929688,10.113533020019531,20.719999313354492,3.309999942779541
2013-09-05,72.98999786376953,61.29999923706055,31.229999542236328,106.6500015258789,114.87000274658203,26.821632385253906,32.689998626708984,87.04000091552734,95.66000366210938,22.600000381469727,87.3499984741211,156.1699981689453,52.11000061035156,73.80000305175781,44.0525016784668,176.05162048339844,74.04000091552734,77.13999938964844,178.15383911132812,38.2400016784668,23.690000534057617,121.37000274658203,82.94999694824219,45.33396911621094,72.66999816894531,46.63999938964844,65.24858093261719,80.66000366210938,17.688213348388672,46.72999954223633,21.864477157592773,67.83000183105469,10.04541301727295,20.5,3.4100000858306885
2013-09-06,72.69999694824219,61.38999938964844,31.149999618530273,106.06999969482422,115.04000091552734,26.831119537353516,32.4900016784668,87.16000366210938,96.26000213623047,22.670000076293945,87.25,156.66000366210938,52.560001373291016,73.3499984741211,44.16749954223633,174.9808807373047,74.05999755859375,77.1500015258789,178.15383911132812,38.349998474121094,23.549999237060547,121.20999908447266,83.38999938964844,45.314884185791016,72.58999633789062,46.34000015258789,64.96538543701172,80.48999786376953,17.79357147216797,46.869998931884766,22.234848022460938,68.0199966430664,10.181653022766113,20.829999923706055,3.569999933242798
2013-09-09,73.58000183105469,61.59000015258789,31.65999984741211,107.19000244140625,116.73999786376953,26.850095748901367,32.70000076293945,87.55999755859375,96.44999694824219,22.90999984741211,88.04000091552734,159.49000549316406,52.86000061035156,73.66000366210938,44.63750076293945,176.84512329101562,74.25,78.16000366210938,179.92308044433594,38.52000045776367,23.920000076293945,122.22000122070312,85.58999633789062,45.553436279296875,73.51000213623047,45.90999984741211,65.75204467773438,82.19000244140625,18.077499389648438,47.25,22.16750717163086,69.30000305175781,10.154404640197754,20.8700008392334,3.690000057220459
2013-09-10,74.5999984741211,62.83000183105469,32.38999938964844,108.16999816894531,117.58999633789062,26.99241065979004,33.40999984741211,88.52999877929688,96.88999938964844,22.979999542236328,87.81999969482422,165.13999938964844,53.66999816894531,74.5999984741211,46.147499084472656,178.3938751220703,74.62999725341797,77.94999694824219,183.61538696289062,38.630001068115234,24.15999984741211,123.01000213623047,86.61000061035156,45.78244400024414,73.95999908447266,46.470001220703125,66.87224578857422,82.54000091552734,17.665714263916016,48.02000045776367,22.51262664794922,70.08999633789062,10.113533020019531,21.149999618530273,3.869999885559082
2013-09-11,75.04000091552734,63.939998626708984,32.7400016784668,109.2300033569336,118.70999908447266,27.201139450073242,33.79499816894531,89.2300033569336,97.45999908447266,22.809999465942383,88.83999633789062,165.05999755859375,53.2599983215332,75.18000030517578,46.57749938964844,182.31358337402344,75.18000030517578,78.2699966430664,185.3076934814453,38.779998779296875,24.3799991607666,123.91999816894531,87.12999725341797,45.935115814208984,74.05000305175781,46.52000045776367,67.86029052734375,83.7300033569336,16.703929901123047,48.20000076293945,22.845117568969727,68.08999633789062,10.113533020019531,21.40999984741211,3.819999933242798
2013-09-12,75.4000015258789,65.48999786376953,32.689998626708984,109.80000305175781,118.19999694824219,26.859582901000977,34.040000915527344,89.01000213623047,97.18000030517578,22.6299991607666,87.9800033569336,163.35000610351562,52.2400016784668,75.29000091552734,46.26499938964844,182.34225463867188,74.73999786376953,78.26000213623047,183.46153259277344,38.439998626708984,24.290000915527344,123.88999938964844,86.83999633789062,45.65839767456055,73.91000366210938,47.349998474121094,67.86029052734375,83.12000274658203,16.881786346435547,47.63999938964844,22.739898681640625,68.80999755859375,9.97275161743164,21.15999984741211,3.75
2013-09-13,75.11000061035156,66.69000244140625,33.029998779296875,111.33000183105469,118.5999984741211,27.049335479736328,33.95500183105469,88.56999969482422,97.3499984741211,23.440000534057617,88.4000015258789,164.0,52.59000015258789,75.30000305175781,47.25,183.71893310546875,74.4800033569336,79.05000305175781,182.92308044433594,38.689998626708984,24.31999969482422,124.13999938964844,87.01000213623047,45.60114669799805,74.36000061035156,47.7599983215332,68.21271514892578,83.55999755859375,16.60357093811035,47.7599983215332,22.651514053344727,68.58000183105469,10.022706985473633,21.020000457763672,3.8299999237060547
2013-09-16,75.54000091552734,66.94000244140625,32.79999923706055,115.66999816894531,119.2300033569336,27.23908805847168,34.095001220703125,89.02999877929688,97.70999908447266,23.389999389648438,88.66999816894531,167.02999877929688,53.13999938964844,75.5999984741211,47.345001220703125,184.6558380126953,75.12000274658203,80.16000366210938,185.6923065185547,38.86000061035156,24.3799991607666,124.08000183105469,87.18000030517578,45.98282241821289,74.77999877929688,48.29999923706055,69.0371322631836,84.56999969482422,16.075714111328125,48.13999938964844,22.579965591430664,68.08999633789062,9.872842788696289,21.059999465942383,3.819999933242798
2013-09-17,75.80000305175781,66.9800033569336,32.93000030517578,117.11000061035156,119.93000030517578,27.17267608642578,34.15999984741211,89.05999755859375,97.91999816894531,23.739999771118164,88.94000244140625,167.4199981689453,53.09000015258789,76.91999816894531,47.900001525878906,183.70936584472656,74.30999755859375,79.83000183105469,188.07691955566406,38.790000915527344,24.3700008392334,124.33999633789062,87.06999969482422,45.81106948852539,75.1500015258789,48.56999969482422,69.47136688232422,84.87000274658203,16.261428833007812,48.13999938964844,22.99242401123047,69.41999816894531,9.84105396270752,21.420000076293945,3.8499999046325684
2013-09-18,77.37000274658203,67.11000061035156,33.31999969482422,118.4000015258789,121.29000091552734,27.552181243896484,34.7400016784668,89.91000366210938,98.69999694824219,23.899999618530273,89.58000183105469,168.05999755859375,53.40999984741211,77.63999938964844,48.412498474121094,185.86997985839844,73.04000091552734,80.30000305175781,191.23077392578125,39.59000015258789,24.799999237060547,125.81999969482422,87.83999633789062,46.183204650878906,76.41999816894531,48.720001220703125,69.8615493774414,85.91000366210938,16.595714569091797,52.58000183105469,23.01346778869629,69.63999938964844,9.900091171264648,21.65999984741211,3.930000066757202
2013-09-19,78.51000213623047,65.72000122070312,33.63999938964844,119.04000091552734,121.56999969482422,27.362428665161133,34.75,90.06999969482422,97.91999816894531,23.90999984741211,89.27999877929688,167.77999877929688,52.75,77.56999969482422,48.6775016784668,184.88528442382812,70.83999633789062,80.12000274658203,188.15383911132812,39.310001373291016,24.610000610351562,125.44000244140625,87.75,46.049617767333984,76.20999908447266,48.5099983215332,70.48458099365234,86.9000015258789,16.867856979370117,51.869998931884766,22.916667938232422,69.45999908447266,9.677565574645996,21.420000076293945,3.950000047683716
2013-09-20,77.0,65.01000213623047,32.790000915527344,116.62999725341797,120.01000213623047,27.485769271850586,34.685001373291016,89.68000030517578,96.9000015258789,23.770000457763672,88.66000366210938,169.75,52.79999923706055,77.31999969482422,49.70750045776367,181.66348266601562,70.56999969482422,79.38999938964844,184.6923065185547,39.400001525878906,24.510000228881836,124.91999816894531,84.75,45.81106948852539,75.83000183105469,47.779998779296875,68.96160888671875,86.05999755859375,16.693214416503906,52.310001373291016,23.127103805541992,69.05999755859375,9.636693954467773,20.989999771118164,3.8299999237060547
2013-09-23,75.91000366210938,64.75,32.7400016784668,117.51000213623047,121.11000061035156,27.324478149414062,34.4900016784668,89.08999633789062,97.27999877929688,23.6200008392334,87.75,165.25,51.459999084472656,76.44000244140625,49.060001373291016,182.5908203125,71.81999969482422,79.27999877929688,186.76922607421875,38.630001068115234,24.270000457763672,125.5199966430664,85.02999877929688,45.49618148803711,76.41999816894531,47.97999954223633,68.86091613769531,86.37999725341797,17.522857666015625,51.79999923706055,23.047138214111328,68.9800033569336,9.62761116027832,20.510000228881836,3.7899999618530273
2013-09-24,76.04000091552734,64.31999969482422,32.45000076293945,119.0,120.80000305175781,27.23908805847168,34.71500015258789,88.22000122070312,97.77999877929688,23.700000762939453,87.36000061035156,162.97000122070312,50.31999969482422,76.06999969482422,48.334999084472656,181.6156768798828,72.31999969482422,78.62000274658203,187.07691955566406,38.529998779296875,24.139999389648438,124.48999786376953,85.11000061035156,45.35305404663086,75.75,47.27000045776367,69.2259292602539,85.87000274658203,17.467857360839844,51.41999816894531,23.219697952270508,68.51000213623047,9.645776748657227,20.200000762939453,3.799999952316284
2013-09-25,75.5199966430664,64.44999694824219,32.5099983215332,118.51000213623047,120.19999694824219,27.03036117553711,34.459999084472656,87.08000183105469,97.62000274658203,23.700000762939453,87.13999938964844,162.30999755859375,51.70000076293945,75.98999786376953,47.88999938964844,181.13766479492188,71.9800033569336,77.72000122070312,186.38461303710938,38.33000183105469,24.43000030517578,124.06999969482422,84.5,45.48664093017578,74.6500015258789,46.95000076293945,68.76022338867188,85.9800033569336,17.197500228881836,51.869998931884766,22.815656661987305,68.75,9.718438148498535,20.100000381469727,3.9100000858306885
2013-09-26,76.06999969482422,65.23999786376953,32.77000045776367,119.37999725341797,120.66000366210938,27.05882453918457,35.16999816894531,87.06999969482422,98.19000244140625,23.40999984741211,87.06999969482422,162.2899932861328,51.88999938964844,76.31999969482422,48.38999938964844,181.8546905517578,72.16000366210938,78.05000305175781,186.53846740722656,38.7400016784668,23.770000457763672,123.48999786376953,84.19999694824219,45.49618148803711,74.62000274658203,47.66999816894531,69.01195526123047,85.83000183105469,17.364999771118164,52.099998474121094,23.8383846282959,68.87000274658203,9.673025131225586,20.149999618530273,3.890000104904175
2013-09-27,75.95999908447266,65.19000244140625,33.27000045776367,118.73999786376953,120.22000122070312,27.400379180908203,36.81999969482422,86.7300033569336,97.12000274658203,22.979999542236328,86.9000015258789,159.85000610351562,52.2400016784668,75.88999938964844,48.26250076293945,178.69981384277344,71.98999786376953,77.20999908447266,185.0,38.400001525878906,23.329999923706055,122.63999938964844,83.80000305175781,45.60114669799805,74.36000061035156,47.0,68.82315826416016,85.41000366210938,17.241071701049805,52.029998779296875,23.476430892944336,67.37999725341797,9.61398696899414,19.950000762939453,3.859999895095825
2013-09-30,75.8499984741211,64.48999786376953,33.279998779296875,117.5,119.41000366210938,27.25806427001953,36.31999969482422,86.69000244140625,96.20999908447266,22.920000076293945,86.04000091552734,158.2100067138672,51.689998626708984,75.5199966430664,47.775001525878906,177.0363311767578,71.61000061035156,75.58999633789062,183.76922607421875,37.880001068115234,23.43000030517578,121.5,83.4000015258789,45.42938995361328,73.95999908447266,46.66999816894531,67.85399627685547,84.7699966430664,17.02678680419922,51.939998626708984,23.484848022460938,67.31999969482422,9.532242774963379,19.860000610351562,3.809999942779541
2013-10-01,76.26000213623047,64.83000183105469,33.58000183105469,117.75,119.62000274658203,27.409866333007812,36.209999084472656,87.47000122070312,96.12999725341797,22.829999923706055,86.0,159.0,51.959999084472656,75.93000030517578,48.30500030517578,178.18356323242188,72.58000183105469,76.16000366210938,185.92308044433594,37.95000076293945,23.239999771118164,121.31999969482422,83.76000213623047,46.507633209228516,73.58999633789062,46.9900016784668,67.57709503173828,84.66000366210938,17.427143096923828,52.43000030517578,23.556396484375,67.48999786376953,9.677565574645996,20.149999618530273,3.859999895095825
2013-10-02,76.31999969482422,64.87999725341797,33.91999816894531,117.83999633789062,119.19999694824219,27.523719787597656,35.94499969482422,87.29000091552734,95.27999877929688,22.889999389648438,86.08000183105469,158.6699981689453,52.09000015258789,74.58000183105469,47.95500183105469,176.8260040283203,72.56999969482422,75.93000030517578,187.15383911132812,37.43000030517578,23.31999969482422,120.83000183105469,84.06999969482422,46.154579162597656,73.72000122070312,46.790000915527344,66.06671142578125,84.4800033569336,17.484285354614258,51.52000045776367,23.413299560546875,67.68000030517578,9.718438148498535,20.18000030517578,3.9000000953674316
2013-10-03,75.87999725341797,64.0199966430664,33.86000061035156,115.23999786376953,118.55000305175781,27.2960147857666,35.81999969482422,86.58000183105469,94.66999816894531,22.600000381469727,85.5,156.85000610351562,51.939998626708984,74.0199966430664,47.162498474121094,175.77438354492188,72.5199966430664,75.83999633789062,185.38461303710938,37.15999984741211,23.010000228881836,118.25,83.97000122070312,46.14503860473633,73.16000366210938,47.0099983215332,65.25487518310547,84.05999755859375,17.2646427154541,50.880001068115234,23.11026954650879,67.11000061035156,9.50045394897461,20.1299991607666,3.9000000953674316
2013-10-04,75.77999877929688,65.30000305175781,33.880001068115234,117.19999694824219,119.4000015258789,27.514230728149414,36.06999969482422,87.30999755859375,94.69999694824219,22.809999465942383,86.31999969482422,156.5500030517578,52.66999816894531,74.30999755859375,47.619998931884766,176.0038299560547,72.98999786376953,76.0199966430664,185.0,37.20000076293945,23.020000457763672,118.12999725341797,84.19999694824219,46.020992279052734,72.80000305175781,47.099998474121094,65.61988830566406,84.68000030517578,17.25107192993164,51.56999969482422,23.392255783081055,68.0199966430664,9.654858589172363,20.850000381469727,3.9100000858306885
2013-10-07,75.12999725341797,64.58999633789062,33.29999923706055,116.69000244140625,118.69000244140625,27.15369987487793,35.66999816894531,86.58999633789062,94.36000061035156,22.829999923706055,85.9000015258789,154.25,51.83000183105469,72.94000244140625,46.58250045776367,174.0057373046875,72.16999816894531,75.6500015258789,184.15383911132812,37.04999923706055,22.889999389648438,117.87000274658203,83.52999877929688,45.696563720703125,71.87000274658203,47.290000915527344,65.4688491821289,84.08999633789062,17.41964340209961,50.81999969482422,22.967172622680664,67.19000244140625,9.504995346069336,20.559999465942383,3.859999895095825
2013-10-08,74.2699966430664,64.0,33.0099983215332,115.44000244140625,117.16000366210938,26.793169021606445,35.13999938964844,85.61000061035156,93.94000244140625,22.479999542236328,85.51000213623047,153.0500030517578,50.869998931884766,72.22000122070312,45.63249969482422,170.8604278564453,71.4800033569336,76.33000183105469,182.07691955566406,37.279998779296875,22.639999389648438,116.7300033569336,82.8499984741211,45.5629768371582,72.9000015258789,46.04999923706055,64.66960144042969,82.98999786376953,17.176429748535156,49.58000183105469,22.293771743774414,66.3499984741211,9.42325210571289,20.3799991607666,3.7200000286102295
2013-10-09,74.13999938964844,63.59000015258789,33.06999969482422,114.47000122070312,117.56999969482422,26.840606689453125,35.44499969482422,85.95999908447266,93.2699966430664,22.59000015258789,85.16000366210938,154.44000244140625,50.75,72.22000122070312,45.962501525878906,173.34608459472656,71.37999725341797,76.94999694824219,181.3076934814453,37.08000183105469,22.5,116.12999725341797,83.5199966430664,45.10496139526367,73.0,46.20000076293945,64.7199478149414,82.3499984741211,17.37821388244629,49.45000076293945,22.024410247802734,65.70999908447266,10.263397216796875,20.010000228881836,3.6500000953674316
2013-10-10,75.51000213623047,65.58000183105469,33.7599983215332,118.9000015258789,119.33999633789062,27.2960147857666,36.720001220703125,87.77999877929688,94.44000244140625,23.100000381469727,86.04000091552734,158.00999450683594,52.52000045776367,74.66000366210938,47.25749969482422,176.6443634033203,73.9800033569336,77.88999938964844,186.53846740722656,37.779998779296875,23.010000228881836,116.37999725341797,84.7300033569336,45.314884185791016,74.79000091552734,46.86000061035156,66.65827941894531,84.16999816894531,17.48714256286621,51.16999816894531,22.483165740966797,66.83999633789062,10.136240005493164,20.010000228881836,3.7899999618530273
2013-10-11,76.31999969482422,66.20999908447266,34.130001068115234,117.9800033569336,120.72000122070312,27.248577117919922,36.72999954223633,89.44999694824219,94.73999786376953,23.260000228881836,86.94999694824219,160.0,52.5099983215332,75.4000015258789,48.04999923706055,177.97323608398438,74.2699966430664,78.4800033569336,187.6923065185547,37.77000045776367,23.280000686645508,117.66999816894531,85.61000061035156,45.124046325683594,74.81999969482422,47.09000015258789,67.34423828125,84.66000366210938,17.600357055664062,52.189998626708984,22.882997512817383,67.55000305175781,10.354223251342773,20.18000030517578,3.8299999237060547
2013-10-14,76.3499984741211,66.83000183105469,34.45000076293945,119.45999908447266,121.4000015258789,27.84630012512207,37.029998779296875,89.80000305175781,94.72000122070312,23.450000762939453,87.5999984741211,159.4600067138672,52.709999084472656,76.06999969482422,48.36000061035156,178.7476043701172,74.72000122070312,78.73999786376953,187.53846740722656,37.90999984741211,23.34000015258789,118.58000183105469,86.23999786376953,44.60877990722656,74.68000030517578,46.810001373291016,67.27501678466797,85.19999694824219,17.715713500976562,52.630001068115234,23.051347732543945,67.75,10.399637222290039,20.610000610351562,3.9700000286102295
2013-10-15,75.18000030517578,66.44000244140625,34.4900016784668,118.18000030517578,119.81999969482422,27.666034698486328,36.85499954223633,89.93000030517578,93.80000305175781,23.389999389648438,86.79000091552734,157.6300048828125,52.310001373291016,75.25,47.842498779296875,176.53919982910156,73.87000274658203,77.5999984741211,186.07691955566406,37.65999984741211,23.18000030517578,118.1500015258789,85.75,44.4370231628418,74.37000274658203,46.31999969482422,66.58275604248047,84.4800033569336,17.809999465942383,51.93000030517578,22.714645385742188,68.16999816894531,10.349681854248047,20.06999969482422,4.019999980926514
2013-10-16,74.94000244140625,66.3499984741211,34.63999938964844,120.33999633789062,120.94000244140625,28.273244857788086,37.2599983215332,91.11000061035156,95.22000122070312,23.700000762939453,87.30999755859375,162.25,54.0,76.31999969482422,48.907501220703125,178.51815795898438,75.19000244140625,78.33999633789062,187.38461303710938,38.0,23.0,119.16000366210938,86.2699966430664,45.00954055786133,75.5999984741211,47.25,66.97923278808594,86.08000183105469,17.896785736083984,51.90999984741211,22.525253295898438,68.87000274658203,10.5722074508667,21.030000686645508,4.090000152587891
2013-10-17,75.73999786376953,66.41999816894531,34.91999816894531,122.29000091552734,122.62000274658203,28.70967674255371,37.27000045776367,91.97000122070312,95.47000122070312,23.920000076293945,87.4800033569336,158.32000732421875,54.209999084472656,80.2300033569336,49.56999969482422,167.14149475097656,71.37000274658203,79.41999816894531,189.84616088867188,38.54999923706055,22.780000686645508,119.5199966430664,85.8499984741211,44.95228958129883,75.77999877929688,48.900001525878906,67.9798583984375,86.0199966430664,18.01785659790039,52.06999969482422,21.62457847595215,68.69999694824219,10.622161865234375,20.68000030517578,4.090000152587891
2013-10-18,74.69000244140625,67.1500015258789,34.959999084472656,122.5199966430664,122.83999633789062,28.946868896484375,37.96500015258789,91.62999725341797,95.19999694824219,23.8799991607666,87.55000305175781,158.69000244140625,54.29999923706055,80.5199966430664,50.11249923706055,166.13766479492188,68.76000213623047,79.41000366210938,196.53846740722656,38.779998779296875,22.959999084472656,119.6500015258789,87.33999633789062,44.475189208984375,75.70999908447266,50.0099983215332,67.80364990234375,86.58000183105469,18.17464256286621,52.630001068115234,21.969697952270508,68.4000015258789,10.663034439086914,20.81999969482422,3.5299999713897705
2013-10-21,74.62000274658203,67.61000061035156,34.9900016784668,121.47000122070312,123.25,28.842504501342773,38.04499816894531,91.19999694824219,94.58999633789062,24.139999389648438,87.2300033569336,159.77000427246094,54.27000045776367,80.4000015258789,50.0099983215332,165.2581329345703,68.19999694824219,78.97000122070312,201.07691955566406,38.81999969482422,22.93000030517578,119.81999969482422,87.69999694824219,44.3797721862793,75.1500015258789,50.58000183105469,67.72813415527344,86.76000213623047,18.6200008392334,53.08000183105469,21.86026954650879,68.7699966430664,10.694823265075684,20.850000381469727,3.369999885559082
2013-10-22,74.86000061035156,69.0,34.58000183105469,122.4800033569336,123.80000305175781,29.108158111572266,37.97999954223633,92.36000061035156,95.12000274658203,24.06999969482422,87.9800033569336,159.25,53.619998931884766,80.87000274658203,49.994998931884766,167.27532958984375,68.86000061035156,80.37999725341797,200.15383911132812,39.09000015258789,22.649999618530273,120.63999938964844,89.16999816894531,44.34160232543945,76.31999969482422,51.13999938964844,66.79043579101562,86.70999908447266,18.56678581237793,53.16999816894531,21.81397247314453,68.91999816894531,10.921889305114746,20.360000610351562,3.180000066757202
2013-10-23,75.08000183105469,68.12000274658203,33.7599983215332,129.02000427246094,123.19999694824219,29.032257080078125,37.779998779296875,92.0999984741211,94.20999908447266,23.739999771118164,87.61000061035156,157.74000549316406,52.75,80.62999725341797,49.72249984741211,168.04014587402344,68.01000213623047,80.91000366210938,197.6923065185547,39.09000015258789,22.260000228881836,120.12999725341797,83.76000213623047,44.42748260498047,75.9000015258789,50.81999969482422,66.95405578613281,86.27999877929688,18.748571395874023,53.060001373291016,21.771886825561523,67.04000091552734,10.790190696716309,19.049999237060547,3.140000104904175
